event_name,venue_name,event_date,category_name,price,remaining_tickets,ticket_active,seansID,scrape_time
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,E Blok - 2.Kategori,5250.0,1,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,D Blok - 2.Kategori,5250.0,1,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,B Blok - 2.Kategori,5250.0,5,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,A Blok - 2.Kategori,5250.0,2,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,L Blok - 3.Kategori,4510.0,38,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,K Blok - 3.Kategori,4510.0,26,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,E Blok - 3.Kategori,4510.0,6,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,A Blok - 3.Kategori,4510.0,38,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,M Blok - 4.Kategori,3960.0,20,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,L Blok - 4.Kategori,3960.0,98,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,K Blok - 4.Kategori,3960.0,38,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,E Blok - 4.Kategori,3960.0,32,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,A Blok - 4.Kategori,3960.0,32,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,M Blok - 5.Kategori,2915.0,5,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,N Blok - 5.Kategori,2915.0,4,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,H Blok - 5.Kategori,2915.0,17,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,G Blok - 5.Kategori,2915.0,1,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,N Blok - 6.Kategori,1925.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,P Blok - 6.Kategori,1925.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,G Blok - 6.Kategori,2365.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,P Blok - 7.Kategori,1650.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,F Blok - 7.Kategori,1650.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,F Blok - 8.Kategori,1100.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,C Blok Sağ - 1.Kategori,5940.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,F Blok - 6.Kategori,1925.0,0,True,132968,2025-06-01 17:45:44
Ajda Pekkan,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-12T18:00:00+00:00,C Blok Orta ,11000.0,18,True,132968,2025-06-01 17:45:44
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,1.Kategori-C Blok Orta,3420.0,1,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,1.Kategori-C Blok Sağ,3420.0,25,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,2.Kategori-D Blok,1995.0,41,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,2.Kategori-L Blok,1995.0,47,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,3.Kategori-A Blok,1539.0,68,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,3.Kategori-L Blok,1539.0,13,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,3.Kategori-H Blok,1539.0,50,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,Protokol,4500.0,0,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,Protokol VIP,6000.0,0,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,6.Kategori-N Blok-Bir Alana Bir Bedava,3420.0,84,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,6.Kategori-F Blok-Bir Alana Bir Bedava,3420.0,80,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,7.Kategori-F Blok-Bir Alana Bir Bedava,3078.0,16,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,8.Kategori-F Blok-Bir Alana Bir Bedava,2280.0,1,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,1.Kategori-D Blok,3420.0,8,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,5.Kategori-N Blok-Bir Alana Bir Bedava,3876.0,52,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,5.Kategori-H Blok-Bir Alana Bir Bedava,3876.0,49,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,5.Kategori-F Blok-Bir Alana Bir Bedava,3876.0,76,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,2.Kategori-A Blok,1995.0,6,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,4.Kategori-A Blok-Bir Alana Bir Bedava,5016.0,1,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,4.Kategori-N Blok-Bir Alana Bir Bedava,5016.0,31,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,4.Kategori-L Blok-Bir Alana Bir Bedava,5016.0,85,True,132262,2025-06-01 17:45:45
 Berkay Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-04T18:00:00+00:00,4.Kategori-H Blok-Bir Alana Bir Bedava,5016.0,86,True,132262,2025-06-01 17:45:45
Gökhan Türkmen ,Hayal Kahvesi Aqua Florya,2025-06-04T19:00:00+00:00,Genel Giriş Bileti,650.0,87,True,126338,2025-06-01 17:45:45
Gökhan Türkmen ,Hayal Kahvesi Aqua Florya,2025-06-04T19:00:00+00:00,VIP İkramsız Bistro,2000.0,16,True,126338,2025-06-01 17:45:45
Gökhan Türkmen ,Hayal Kahvesi Aqua Florya,2025-06-04T19:00:00+00:00,VIP İkramlı Bistro ,4000.0,8,True,126338,2025-06-01 17:45:45
Gökhan Türkmen ,Hayal Kahvesi Aqua Florya,2025-06-04T19:00:00+00:00,Genel Giriş - Bir Alana Bir Bedava Bilet,650.0,0,True,126338,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Ayakta - Bir Alana Bir Bedava,2508.0,220,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Bistro B - Bir Alana Bir Bedava,5700.0,92,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Bistro A - Bir Alana Bir Bedava,6840.0,94,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Sahne Önü,2508.0,94,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Sahne Önü (VIP) -İkramlı- 3 Kişilik,19000.0,3,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Sahne Önü (VIP) -İkramlı- 4 Kişilik,20500.0,3,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Loca - İkramlı - 3 Kişilik,19000.0,3,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Vadistanbul,2025-06-06T18:00:00+00:00,Loca - İkramlı - 4 Kişilik,20500.0,3,True,135941,2025-06-01 17:45:45
Gökhan Türkmen ,Mask Beach,2025-07-11T19:00:00+00:00,Genel Giriş Bileti,750.0,700,True,138344,2025-06-01 17:45:45
Gökhan Türkmen ,Mask Beach,2025-07-11T19:00:00+00:00,Genel Giriş - Çift Kişilik Bilet ,1200.0,132,True,138344,2025-06-01 17:45:45
Gökhan Türkmen ,Jolly Joker Atakent Tema,2025-06-27T18:00:00+00:00,Ayakta - Bir Alana Bir Bedava,2736.0,184,True,138711,2025-06-01 17:45:46
Gökhan Türkmen ,Jolly Joker Atakent Tema,2025-06-27T18:00:00+00:00,Bistro A - Bir Alana Bir Bedava,4560.0,188,True,138711,2025-06-01 17:45:46
Gökhan Türkmen ,Jolly Joker Atakent Tema,2025-06-27T18:00:00+00:00,Sahne Önü - Bir Alana Bir Bedava,6840.0,192,True,138711,2025-06-01 17:45:46
Gökhan Türkmen ,Jolly Joker Atakent Tema,2025-06-27T18:00:00+00:00,Sahne Önü (VIP) - İkramlı - 4 Kişilik,18000.0,3,True,138711,2025-06-01 17:45:46
Cem Adrian Konseri ,Nefes Sahne / Nefes Orman,2025-06-28T17:30:00+00:00,1. Avantajlı Dönem - Genel Giriş Bileti,850.0,922,True,130792,2025-06-01 17:45:46
Cem Adrian Konseri ,Nefes Sahne / Nefes Orman,2025-06-28T17:30:00+00:00,1. Avantajlı Dönem - Sahne Önü Ayakta,1000.0,101,True,130792,2025-06-01 17:45:46
Cem Adrian Konseri ,Nefes Sahne / Nefes Orman,2025-06-28T17:30:00+00:00,1. Avantajlı Dönem - Genel Giriş - Çift Kişilik Bilet,1500.0,152,True,130792,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,Protokol,5250.0,0,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,C Blok Orta-1.Kategori,3000.0,0,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,M Blok-3.Kategori,1850.0,59,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,L Blok-3.Kategori,1850.0,76,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,K Blok-3.Kategori,1850.0,59,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,H Blok-3.Kategori,1850.0,69,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,N Blok-4.Kategori,1650.0,39,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,L Blok-4.Kategori,1650.0,5,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,K Blok-4.Kategori,1650.0,8,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,H Blok-4.Kategori,1650.0,116,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,G Blok-4.Kategori,1650.0,81,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,N Blok-5.Kategori,1450.0,14,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-14T18:00:00+00:00,P Blok-6.Kategori,1250.0,0,True,137328,2025-06-01 17:45:46
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,Protokol,5250.0,36,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,C Blok Sağ-1.Kategori,3000.0,47,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,C Blok Sol-1.Kategori,3000.0,46,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,C Blok Orta-1.Kategori,3000.0,62,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,E Blok-2.Kategori,2250.0,93,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,D Blok-2.Kategori,2250.0,77,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,A Blok-2.Kategori,2250.0,53,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,M Blok-3.Kategori,1850.0,151,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,L Blok-3.Kategori,1850.0,213,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,K Blok-3.Kategori,1850.0,195,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,H Blok-3.Kategori,1850.0,145,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,N Blok-4.Kategori,1650.0,121,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,L Blok-4.Kategori,1650.0,95,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,K Blok-4.Kategori,1650.0,103,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,H Blok-4.Kategori,1650.0,202,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,G Blok-4.Kategori,1650.0,139,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,N Blok-5.Kategori,1450.0,185,True,140188,2025-06-01 17:45:47
Semicenk ''Bir Varmış Bir Yokmuş'',Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-06-15T18:00:00+00:00,P Blok-6.Kategori,1250.0,269,True,140188,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,2.Kategori-D Blok,2280.0,169,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,1.Kategori-C Blok Orta,2850.0,23,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,1.Kategori-C Blok Sağ,2850.0,50,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,3.Kategori-A Blok,1824.0,49,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,4.Kategori-A Blok,1596.0,48,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,6.Kategori-N Blok,1140.0,131,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,5.Kategori-N Blok,1368.0,26,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,4.Kategori-N Blok,1596.0,57,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,2.Kategori-L Blok,2280.0,30,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,3.Kategori-L Blok,1824.0,112,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,4.Kategori-L Blok,1596.0,104,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,3.Kategori-H Blok,1824.0,57,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,4.Kategori-H Blok,1596.0,47,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,5.Kategori-H Blok,1368.0,164,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,5.Kategori-F Blok,1368.0,88,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,6.Kategori-F Blok,1140.0,105,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,7.Kategori-F Blok,1026.0,33,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,8.Kategori-F Blok,855.0,26,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,Protokol VIP,6000.0,10,True,128067,2025-06-01 17:45:47
Levent Yüksel Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-09-19T18:00:00+00:00,Protokol,3990.0,25,True,128067,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,C Blok Orta,5000.0,4,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,B Blok-1. Kategori,4250.0,188,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,C Blok Sağ-1. Kategori,4250.0,15,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,A Blok-2. Kategori,3250.0,165,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,H Blok-3. Kategori,2700.0,89,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,K Blok-3. Kategori,2700.0,58,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,G Blok-4. Kategori,2400.0,120,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,H Blok-4. Kategori,2400.0,191,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,K Blok-4. Kategori,2400.0,163,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,F Blok-5. Kategori,1900.0,104,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,G Blok-5. Kategori,1900.0,123,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,F Blok-6. Kategori,1700.0,49,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,F Blok-7. Kategori,1500.0,0,True,137941,2025-06-01 17:45:47
Kenan Doğulu,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-07-16T18:00:00+00:00,F Blok-8. Kategori,950.0,0,True,137941,2025-06-01 17:45:47
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,1.Kategori-C Blok Orta,3135.0,2,True,125397,2025-06-01 17:45:48
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,1.Kategori-C Blok Sağ,3135.0,46,True,125397,2025-06-01 17:45:48
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,2.Kategori-D Blok,2565.0,148,True,125397,2025-06-01 17:45:48
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,2.Kategori-L Blok,2565.0,30,True,125397,2025-06-01 17:45:48
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,3.Kategori-A Blok,1995.0,56,True,125397,2025-06-01 17:45:48
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,3.Kategori-L Blok,1995.0,114,True,125397,2025-06-01 17:45:48
 Yaşar Konseri,Harbiye Cemil Topuzlu Açıkhava Tiyatrosu,2025-08-25T18:00:00+00:00,3.Kategori-H Blok,1995.0,57,True,125397,2025-06-01 17:45:48
